Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Full_name
EMP1985,David,JOHNSON,35.0,finance-illinois,Pending,2021-11-26,61663.91,david.johnson@example.com,-9107322835,Average,True,David JOHNSON
EMP1986,Grace,BROWN,30.0,finance-nevada,Active,2024-09-17,109523.4,grace.brown@example.com,-849378305,Poor,True,Grace BROWN
EMP1987,Eva,BROWN,25.0,hr-illinois,Inactive,2024-07-05,65812.02,eva.brown@example.com,-3963845268,Average,True,Eva BROWN
EMP1989,Heidi,GARCIA,40.0,admin-california,Active,2023-08-27,107661.73,heidi.garcia@example.com,-7016934291,Excellent,True,Heidi GARCIA
EMP1990,Eva,JOHNSON,40.0,devops-illinois,Inactive,2021-02-13,79002.0,eva.johnson@example.com,-9132033015,Average,True,Eva JOHNSON
EMP1992,Heidi,JOHNSON,30.0,devops-nevada,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,-1537221555,Good,True,Heidi JOHNSON
EMP1994,David,BROWN,30.0,devops-nevada,Inactive,2024-09-24,80477.21,david.brown@example.com,-3774604066,Good,False,David BROWN
EMP1995,Bob,JONES,30.0,finance-california,Inactive,2023-08-16,61240.9,bob.jones@example.com,-2007843613,Poor,True,Bob JONES
EMP1996,David,SMITH,40.0,admin-texas,Active,2021-01-28,51939.29,david.smith@example.com,-2442607818,Excellent,True,David SMITH
EMP1997,Eva,BROWN,40.0,finance-illinois,Inactive,2022-05-14,95284.54,eva.brown@example.com,-7543734763,Good,False,Eva BROWN
EMP1998,Charlie,GARCIA,35.0,admin-texas,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,-2737203762,Excellent,True,Charlie GARCIA
EMP1999,Charlie,WILLIAMS,25.0,devops-florida,Active,2020-04-23,110170.88,charlie.williams@example.com,-8821458413,Poor,True,Charlie WILLIAMS
EMP2000,Charlie,MILLER,25.0,hr-nevada,Pending,2024-06-10,52615.44,charlie.miller@example.com,-8460191343,Average,True,Charlie MILLER
EMP2001,Eva,DAVIS,30.0,devops-illinois,Inactive,2020-04-18,82547.26,eva.davis@example.com,-3899827801,Average,False,Eva DAVIS
EMP2002,Bob,SMITH,35.0,finance-illinois,Pending,2020-06-29,63049.22,bob.smith@example.com,-586950731,Good,True,Bob SMITH
EMP2003,Frank,SMITH,35.0,hr-california,Pending,2023-02-15,115229.12,frank.smith@example.com,-1464493698,Excellent,True,Frank SMITH
EMP2004,Grace,SMITH,25.0,devops-illinois,Pending,2023-06-15,60687.63,grace.smith@example.com,-9516793349,Excellent,False,Grace SMITH
EMP2005,Frank,JONES,30.0,finance-illinois,Inactive,2022-03-19,67492.73,frank.jones@example.com,-5573857367,Good,True,Frank JONES
EMP2007,Charlie,JONES,35.0,devops-texas,Active,2022-07-14,69146.95,charlie.jones@example.com,-6811872332,Poor,False,Charlie JONES
EMP2008,Grace,BROWN,35.0,admin-nevada,Inactive,2022-03-12,90224.82,grace.brown@example.com,-5104096148,Good,True,Grace BROWN
EMP2010,Bob,JONES,35.0,sales-nevada,Active,2024-06-10,71148.27,bob.jones@example.com,-8307482072,Average,False,Bob JONES
EMP2011,David,JONES,40.0,admin-california,Inactive,2022-09-21,52031.74,david.jones@example.com,-6511893939,Excellent,True,David JONES
EMP2014,Grace,JONES,30.0,finance-nevada,Pending,2021-05-16,51990.98,grace.jones@example.com,-2470739200,Excellent,True,Grace JONES
EMP2016,David,JOHNSON,30.0,cloud tech-texas,Inactive,2021-11-07,100215.06,david.johnson@example.com,-2508261122,Good,True,David JOHNSON
EMP2017,Charlie,WILLIAMS,40.0,finance-new york,Active,2023-10-04,114587.11,charlie.williams@example.com,-1261632487,Average,False,Charlie WILLIAMS
EMP2018,Alice,GARCIA,30.0,hr-florida,Inactive,2024-12-16,71318.79,alice.garcia@example.com,-8995729892,Good,True,Alice GARCIA
EMP2019,Heidi,JONES,30.0,devops-illinois,Pending,2021-02-22,77764.24,heidi.jones@example.com,-7629745492,Average,False,Heidi JONES
